source_label,listing_id,address,photo_index,local_path,source_url,candidate_type,reuse_rights,review_status,green_ratio,blue_ratio,brightness,contrast,outdoor_candidate_score
Columbia Valley,10604265,4827 HOLLAND Crescent,1,data\mls_photos\columbia_valley\4827-holland-crescent-10604265\01_00A1CEE9_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A1CEE9.L01&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.011,0.326,125.1,69.1,74
Columbia Valley,10604265,4827 HOLLAND Crescent,2,data\mls_photos\columbia_valley\4827-holland-crescent-10604265\02_00A1CEE9_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A1CEE9.L02&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.058,0.074,137.4,85.1,78
Columbia Valley,10604265,4827 HOLLAND Crescent,3,data\mls_photos\columbia_valley\4827-holland-crescent-10604265\03_00A1CEE9_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A1CEE9.L03&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.008,0.031,144.7,62.5,53
Columbia Valley,10604265,4827 HOLLAND Crescent,4,data\mls_photos\columbia_valley\4827-holland-crescent-10604265\04_00A1CEE9_L04.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A1CEE9.L04&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.03,0.051,114.2,72.9,64
Columbia Valley,10604265,4827 HOLLAND Crescent,5,data\mls_photos\columbia_valley\4827-holland-crescent-10604265\05_00A1CEE9_L05.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A1CEE9.L05&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.02,0.026,94.6,72.0,61
Columbia Valley,10604265,4827 HOLLAND Crescent,6,data\mls_photos\columbia_valley\4827-holland-crescent-10604265\06_00A1CEE9_L06.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A1CEE9.L06&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.0,0.003,105.9,68.6,55
Columbia Valley,10604265,4827 HOLLAND Crescent,7,data\mls_photos\columbia_valley\4827-holland-crescent-10604265\07_00A1CEE9_L07.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A1CEE9.L07&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.012,0.008,130.9,64.0,53
Columbia Valley,10604265,4827 HOLLAND Crescent,8,data\mls_photos\columbia_valley\4827-holland-crescent-10604265\08_00A1CEE9_L08.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A1CEE9.L08&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.094,0.172,144.3,53.9,62
Columbia Valley,10604265,4827 HOLLAND Crescent,9,data\mls_photos\columbia_valley\4827-holland-crescent-10604265\09_00A1CEE9_L09.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A1CEE9.L09&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.001,0.008,97.9,72.3,58
Columbia Valley,10604265,4827 HOLLAND Crescent,10,data\mls_photos\columbia_valley\4827-holland-crescent-10604265\10_00A1CEE9_L10.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A1CEE9.L10&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.144,0.513,136.4,55.1,86
Columbia Valley,10619308,368 PANORAMA Place,1,data\mls_photos\columbia_valley\368-panorama-place-10619308\01_00A209AC_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A209AC.L01&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.037,0.072,126.9,57.1,53
Columbia Valley,10619308,368 PANORAMA Place,2,data\mls_photos\columbia_valley\368-panorama-place-10619308\02_00A209AC_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A209AC.L02&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.059,0.15,95.9,50.7,54
Columbia Valley,10619308,368 PANORAMA Place,3,data\mls_photos\columbia_valley\368-panorama-place-10619308\03_00A209AC_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A209AC.L03&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.022,0.086,121.6,61.7,56
Columbia Valley,10619308,368 PANORAMA Place,4,data\mls_photos\columbia_valley\368-panorama-place-10619308\04_00A209AC_L04.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A209AC.L04&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.004,0.041,123.2,49.5,42
Columbia Valley,10619308,368 PANORAMA Place,5,data\mls_photos\columbia_valley\368-panorama-place-10619308\05_00A209AC_L05.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A209AC.L05&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.001,0.061,103.0,56.6,49
Columbia Valley,10619308,368 PANORAMA Place,6,data\mls_photos\columbia_valley\368-panorama-place-10619308\06_00A209AC_L06.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A209AC.L06&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.001,0.0,99.3,68.1,55
Columbia Valley,10619308,368 PANORAMA Place,7,data\mls_photos\columbia_valley\368-panorama-place-10619308\07_00A209AC_L07.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A209AC.L07&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.001,0.034,75.5,69.1,57
Columbia Valley,10619308,368 PANORAMA Place,8,data\mls_photos\columbia_valley\368-panorama-place-10619308\08_00A209AC_L08.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A209AC.L08&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.001,0.003,67.4,52.6,42
Columbia Valley,10619308,368 PANORAMA Place,9,data\mls_photos\columbia_valley\368-panorama-place-10619308\09_00A209AC_L09.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A209AC.L09&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.0,0.001,57.4,46.1,37
Columbia Valley,10619308,368 PANORAMA Place,10,data\mls_photos\columbia_valley\368-panorama-place-10619308\10_00A209AC_L10.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A209AC.L10&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.001,0.104,81.2,77.4,68
Columbia Valley,10619308,368 PANORAMA Place,11,data\mls_photos\columbia_valley\368-panorama-place-10619308\11_00A209AC_L11.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A209AC.L11&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.001,0.023,116.0,51.5,43
Columbia Valley,10619308,368 PANORAMA Place,12,data\mls_photos\columbia_valley\368-panorama-place-10619308\12_00A209AC_L12.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A209AC.L12&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.001,0.039,93.9,66.7,56
Columbia Valley,10619308,368 PANORAMA Place,13,data\mls_photos\columbia_valley\368-panorama-place-10619308\13_00A209AC_L13.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A209AC.L13&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.0,0.022,77.5,66.8,55
Columbia Valley,10619308,368 PANORAMA Place,14,data\mls_photos\columbia_valley\368-panorama-place-10619308\14_00A209AC_L14.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A209AC.L14&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.001,0.085,102.3,56.4,50
Columbia Valley,10619308,368 PANORAMA Place,15,data\mls_photos\columbia_valley\368-panorama-place-10619308\15_00A209AC_L15.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A209AC.L15&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.006,0.072,63.2,67.1,58
Columbia Valley,10619308,368 PANORAMA Place,16,data\mls_photos\columbia_valley\368-panorama-place-10619308\16_00A209AC_L16.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A209AC.L16&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.001,0.074,115.8,78.8,67
Columbia Valley,10619308,368 PANORAMA Place,17,data\mls_photos\columbia_valley\368-panorama-place-10619308\17_00A209AC_L17.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A209AC.L17&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.038,0.061,52.6,59.8,55
Columbia Valley,10619308,368 PANORAMA Place,18,data\mls_photos\columbia_valley\368-panorama-place-10619308\18_00A209AC_L18.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A209AC.L18&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.001,0.047,92.5,61.9,52
Columbia Valley,10619308,368 PANORAMA Place,19,data\mls_photos\columbia_valley\368-panorama-place-10619308\19_00A209AC_L19.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A209AC.L19&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.002,0.301,81.8,68.7,72
Columbia Valley,10675110,6948 COLUMBIA RIDGE Drive,1,data\mls_photos\columbia_valley\6948-columbia-ridge-drive-10675110\01_00A2E3A6_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E3A6.L01&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.02,0.043,131.4,81.5,69
Columbia Valley,10675110,6948 COLUMBIA RIDGE Drive,2,data\mls_photos\columbia_valley\6948-columbia-ridge-drive-10675110\02_00A2E3A6_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E3A6.L02&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.003,0.04,128.0,59.1,50
Columbia Valley,10675110,6948 COLUMBIA RIDGE Drive,3,data\mls_photos\columbia_valley\6948-columbia-ridge-drive-10675110\03_00A2E3A6_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E3A6.L03&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.003,0.046,131.8,75.8,63
Columbia Valley,10675110,6948 COLUMBIA RIDGE Drive,4,data\mls_photos\columbia_valley\6948-columbia-ridge-drive-10675110\04_00A2E3A6_L04.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E3A6.L04&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.002,0.007,146.0,47.7,39
Columbia Valley,10675110,6948 COLUMBIA RIDGE Drive,5,data\mls_photos\columbia_valley\6948-columbia-ridge-drive-10675110\05_00A2E3A6_L05.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E3A6.L05&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.017,0.032,134.4,64.5,55
Columbia Valley,10675110,6948 COLUMBIA RIDGE Drive,6,data\mls_photos\columbia_valley\6948-columbia-ridge-drive-10675110\06_00A2E3A6_L06.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E3A6.L06&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.025,0.025,177.1,80.2,68
Columbia Valley,10675110,6948 COLUMBIA RIDGE Drive,7,data\mls_photos\columbia_valley\6948-columbia-ridge-drive-10675110\07_00A2E3A6_L07.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E3A6.L07&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.055,0.049,125.0,70.8,65
Columbia Valley,10675110,6948 COLUMBIA RIDGE Drive,8,data\mls_photos\columbia_valley\6948-columbia-ridge-drive-10675110\08_00A2E3A6_L08.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E3A6.L08&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.026,0.009,122.4,61.8,52
Columbia Valley,10675110,6948 COLUMBIA RIDGE Drive,9,data\mls_photos\columbia_valley\6948-columbia-ridge-drive-10675110\09_00A2E3A6_L09.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E3A6.L09&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.005,0.027,150.7,67.8,56
Columbia Valley,10675110,6948 COLUMBIA RIDGE Drive,10,data\mls_photos\columbia_valley\6948-columbia-ridge-drive-10675110\10_00A2E3A6_L10.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E3A6.L10&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.0,0.007,120.0,61.5,50
Columbia Valley,10675110,6948 COLUMBIA RIDGE Drive,11,data\mls_photos\columbia_valley\6948-columbia-ridge-drive-10675110\11_00A2E3A6_L11.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E3A6.L11&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.0,0.012,139.2,74.2,60
Columbia Valley,10675110,6948 COLUMBIA RIDGE Drive,12,data\mls_photos\columbia_valley\6948-columbia-ridge-drive-10675110\12_00A2E3A6_L12.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E3A6.L12&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.0,0.002,188.0,68.9,55
Columbia Valley,10675110,6948 COLUMBIA RIDGE Drive,13,data\mls_photos\columbia_valley\6948-columbia-ridge-drive-10675110\13_00A2E3A6_L13.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E3A6.L13&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.003,0.0,123.4,79.3,64
Columbia Valley,10675110,6948 COLUMBIA RIDGE Drive,14,data\mls_photos\columbia_valley\6948-columbia-ridge-drive-10675110\14_00A2E3A6_L14.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E3A6.L14&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.015,0.129,141.1,55.0,52
Columbia Valley,10675110,6948 COLUMBIA RIDGE Drive,15,data\mls_photos\columbia_valley\6948-columbia-ridge-drive-10675110\15_00A2E3A6_L15.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E3A6.L15&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.014,0.086,169.1,43.6,41
Columbia Valley,10675110,6948 COLUMBIA RIDGE Drive,16,data\mls_photos\columbia_valley\6948-columbia-ridge-drive-10675110\16_00A2E3A6_L16.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E3A6.L16&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.0,0.006,140.3,58.2,47
Columbia Valley,10675110,6948 COLUMBIA RIDGE Drive,17,data\mls_photos\columbia_valley\6948-columbia-ridge-drive-10675110\17_00A2E3A6_L17.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E3A6.L17&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.001,0.116,137.6,63.1,57
Columbia Valley,10675110,6948 COLUMBIA RIDGE Drive,18,data\mls_photos\columbia_valley\6948-columbia-ridge-drive-10675110\18_00A2E3A6_L18.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E3A6.L18&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.019,0.045,152.9,72.9,63
Columbia Valley,10675110,6948 COLUMBIA RIDGE Drive,19,data\mls_photos\columbia_valley\6948-columbia-ridge-drive-10675110\19_00A2E3A6_L19.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E3A6.L19&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.004,0.096,145.6,58.7,53
Columbia Valley,10675110,6948 COLUMBIA RIDGE Drive,20,data\mls_photos\columbia_valley\6948-columbia-ridge-drive-10675110\20_00A2E3A6_L20.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E3A6.L20&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.004,0.026,119.4,48.3,41
Columbia Valley,10675110,6948 COLUMBIA RIDGE Drive,21,data\mls_photos\columbia_valley\6948-columbia-ridge-drive-10675110\21_00A2E3A6_L21.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E3A6.L21&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.0,0.019,121.3,43.0,35
Columbia Valley,10675110,6948 COLUMBIA RIDGE Drive,22,data\mls_photos\columbia_valley\6948-columbia-ridge-drive-10675110\22_00A2E3A6_L22.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E3A6.L22&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.001,0.006,163.5,74.4,60
Columbia Valley,10675110,6948 COLUMBIA RIDGE Drive,23,data\mls_photos\columbia_valley\6948-columbia-ridge-drive-10675110\23_00A2E3A6_L23.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E3A6.L23&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.002,0.012,158.3,53.2,43
Columbia Valley,10675110,6948 COLUMBIA RIDGE Drive,24,data\mls_photos\columbia_valley\6948-columbia-ridge-drive-10675110\24_00A2E3A6_L24.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E3A6.L24&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.008,0.013,193.4,48.1,40
Columbia Valley,10675110,6948 COLUMBIA RIDGE Drive,25,data\mls_photos\columbia_valley\6948-columbia-ridge-drive-10675110\25_00A2E3A6_L25.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E3A6.L25&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.0,0.5,218.1,10.4,36
Columbia Valley,10675110,6948 COLUMBIA RIDGE Drive,26,data\mls_photos\columbia_valley\6948-columbia-ridge-drive-10675110\26_00A2E3A6_L26.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E3A6.L26&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.1,0.255,99.0,57.7,70
Columbia Valley,20059692,4891 Glen Eagle Drive,1,data\mls_photos\columbia_valley\4891-glen-eagle-drive-20059692\01_0132162C_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0132162C.L01&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.094,0.328,119.7,68.1,81
Columbia Valley,20059692,4891 Glen Eagle Drive,2,data\mls_photos\columbia_valley\4891-glen-eagle-drive-20059692\02_0132162C_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0132162C.L02&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.075,0.205,108.1,61.4,67
Columbia Valley,20059692,4891 Glen Eagle Drive,3,data\mls_photos\columbia_valley\4891-glen-eagle-drive-20059692\03_0132162C_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0132162C.L03&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.021,0.337,116.2,56.8,66
Columbia Valley,20059692,4891 Glen Eagle Drive,4,data\mls_photos\columbia_valley\4891-glen-eagle-drive-20059692\04_0132162C_L04.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0132162C.L04&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.069,0.507,123.4,53.4,77
Columbia Valley,20059692,4891 Glen Eagle Drive,5,data\mls_photos\columbia_valley\4891-glen-eagle-drive-20059692\05_0132162C_L05.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0132162C.L05&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.052,0.318,131.0,50.0,62
Columbia Valley,20059692,4891 Glen Eagle Drive,6,data\mls_photos\columbia_valley\4891-glen-eagle-drive-20059692\06_0132162C_L06.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0132162C.L06&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.0,0.019,112.9,61.6,50
Columbia Valley,20059692,4891 Glen Eagle Drive,7,data\mls_photos\columbia_valley\4891-glen-eagle-drive-20059692\07_0132162C_L07.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0132162C.L07&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.002,0.05,132.6,64.5,55
Columbia Valley,20059692,4891 Glen Eagle Drive,8,data\mls_photos\columbia_valley\4891-glen-eagle-drive-20059692\08_0132162C_L08.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0132162C.L08&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.001,0.047,129.8,67.1,56
Columbia Valley,20059692,4891 Glen Eagle Drive,9,data\mls_photos\columbia_valley\4891-glen-eagle-drive-20059692\09_0132162C_L09.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0132162C.L09&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.001,0.058,150.6,54.7,47
Columbia Valley,20059692,4891 Glen Eagle Drive,10,data\mls_photos\columbia_valley\4891-glen-eagle-drive-20059692\10_0132162C_L10.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0132162C.L10&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.0,0.008,90.4,59.2,48
Columbia Valley,20059692,4891 Glen Eagle Drive,11,data\mls_photos\columbia_valley\4891-glen-eagle-drive-20059692\11_0132162C_L11.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0132162C.L11&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.0,0.012,94.6,62.6,51
Columbia Valley,20059692,4891 Glen Eagle Drive,12,data\mls_photos\columbia_valley\4891-glen-eagle-drive-20059692\12_0132162C_L12.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0132162C.L12&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.003,0.055,131.7,58.1,50
Columbia Valley,20059692,4891 Glen Eagle Drive,13,data\mls_photos\columbia_valley\4891-glen-eagle-drive-20059692\13_0132162C_L13.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0132162C.L13&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.003,0.021,127.7,61.6,51
Columbia Valley,20059692,4891 Glen Eagle Drive,14,data\mls_photos\columbia_valley\4891-glen-eagle-drive-20059692\14_0132162C_L14.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0132162C.L14&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.0,0.047,139.4,62.8,53
Columbia Valley,20059692,4891 Glen Eagle Drive,15,data\mls_photos\columbia_valley\4891-glen-eagle-drive-20059692\15_0132162C_L15.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0132162C.L15&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.0,0.0,144.8,61.9,50
Columbia Valley,20059692,4891 Glen Eagle Drive,16,data\mls_photos\columbia_valley\4891-glen-eagle-drive-20059692\16_0132162C_L16.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0132162C.L16&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.009,0.069,114.7,44.7,40
Columbia Valley,20059692,4891 Glen Eagle Drive,17,data\mls_photos\columbia_valley\4891-glen-eagle-drive-20059692\17_0132162C_L17.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0132162C.L17&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.004,0.201,147.8,50.5,52
Columbia Valley,20059692,4891 Glen Eagle Drive,18,data\mls_photos\columbia_valley\4891-glen-eagle-drive-20059692\18_0132162C_L18.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0132162C.L18&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.001,0.147,102.1,40.6,41
Columbia Valley,20059692,4891 Glen Eagle Drive,19,data\mls_photos\columbia_valley\4891-glen-eagle-drive-20059692\19_0132162C_L19.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0132162C.L19&failover=portal_Blank.gif,possible_backyard_aerial_or_outdoor,unknown_research_only,needs_review,0.019,0.099,99.8,44.1,43
